CPF,Nome,Idade,Sexo,Email,Nota ENEM,Abandono,Qual Semestre,CRA após o 2º Semestre,CRA após o 4º Semestre,CRA após o 6º Semestre
44800638723,Matthew Sanchez,21,Masculino,chandlerheather@example.net,788,False,,5.89,8.15,5.3
39469335549,Paul Smith,27,Feminino,curtisvalerie@example.net,652,True,2.0,7.64,8.25,9.93
30992857242,Kimberly Davis,19,Masculino,hernandezchristina@example.com,685,False,,9.95,7.24,8.0
40564788394,Rachel Bonilla,21,Masculino,morrisheather@example.net,707,False,,8.23,5.44,8.5
62091864450,Aaron Walker,18,Masculino,blanchardcynthia@example.net,697,False,,8.59,8.49,5.0
2420036593,Madeline Pennington,26,Feminino,jeffrey67@example.org,659,True,3.0,7.4,7.92,5.39
48900220191,Kimberly Jones,25,Feminino,danielrogers@example.com,782,True,6.0,8.72,5.37,5.19
39048034148,Levi Spears,18,Masculino,bhughes@example.net,720,False,,6.86,7.5,8.1
88209049943,Mrs. Cheryl Atkinson,19,Masculino,carteralex@example.com,655,False,,9.61,8.6,5.45
74229633004,Lisa Lane,19,Feminino,lfrye@example.com,672,True,5.0,9.52,8.9,6.13
31006018917,Michael Acosta,24,Masculino,angelicaparrish@example.org,783,False,,5.49,5.1,6.98
57270399958,Danielle Webb,23,Feminino,kellyzachary@example.org,711,True,2.0,9.3,6.78,7.82
5789727255,Ashley Olsen,25,Feminino,chasejennifer@example.org,654,False,,5.44,7.3,5.87
8068749196,David Brown,23,Feminino,modonnell@example.com,710,True,3.0,6.22,6.57,8.49
99593841246,James Hanna,26,Masculino,cartertiffany@example.org,686,True,3.0,5.41,9.8,5.29
90266360936,John Kirk,20,Feminino,emilyshields@example.com,778,True,6.0,5.1,6.69,7.0
51282567002,Mrs. Heidi Parker PhD,20,Masculino,thompsonjohn@example.org,654,False,,9.86,9.39,6.9
68067086703,Martha Peterson,25,Feminino,guzmanderek@example.org,771,False,,6.66,8.4,5.3
64165873741,Thomas Nguyen,27,Feminino,ithompson@example.net,770,False,,9.8,9.45,8.36
93115081119,Robert Kelley,23,Feminino,evansjames@example.com,769,True,6.0,7.8,8.28,7.33
33361736100,Jacob Lee,22,Masculino,marcushorton@example.com,754,False,,9.8,5.59,7.95
57584711996,Michael Walker,23,Masculino,hudsonjenny@example.com,748,False,,6.6,5.59,7.71
32332989390,Evan Vaughn,27,Feminino,susan29@example.org,676,False,,5.2,7.54,9.4
44960996799,Jennifer Hayes,28,Masculino,rdixon@example.net,691,False,,9.35,7.56,9.82
13489988355,Terry Calhoun,21,Feminino,ojacobs@example.net,736,False,,7.46,5.43,8.4
58448314786,Christopher King,28,Feminino,uabbott@example.com,666,True,7.0,6.49,6.78,5.16
33891121516,Maria Graham,23,Feminino,huntertrevor@example.net,755,False,,6.8,7.33,7.8
66022908777,Cassandra Perry,18,Feminino,lindabass@example.com,685,True,5.0,9.0,7.29,6.61
99921888102,Dennis Ferguson,26,Feminino,gthompson@example.net,720,False,,9.79,8.82,5.62
62062117121,Sarah Carter,20,Masculino,porteraimee@example.net,776,False,,6.64,9.5,8.7
83285508953,Paul Fisher,28,Feminino,jamesfrancis@example.com,657,True,7.0,7.73,8.85,9.29
46871618706,Kenneth Becker,20,Masculino,cervantesfelicia@example.com,753,False,,6.59,9.13,9.97
92758535508,Daniel Dunn,20,Masculino,yorkpaul@example.org,787,False,,7.3,5.56,9.4
90182022209,Rebecca Stone,26,Feminino,twright@example.com,795,False,,9.26,6.76,9.18
31908435807,Patrick Hardin,18,Masculino,mooremelanie@example.org,791,True,7.0,9.7,7.42,6.2
59425557957,Jessica Banks,28,Feminino,jennifer33@example.net,737,False,,5.2,6.1,5.24
15431195000,Melvin Hoffman,25,Feminino,arnoldalexandria@example.com,712,False,,9.8,6.12,9.41
97834628526,Christina Williams,28,Feminino,andrea76@example.org,794,True,4.0,9.27,8.7,9.81
57236186349,Alyssa Tucker,27,Feminino,danielle99@example.org,756,False,,9.67,6.66,7.4
63069517708,Steven Hall,24,Feminino,jameshebert@example.net,669,False,,8.78,6.89,9.74
12840632699,Kathy Weaver,21,Masculino,richardbrown@example.com,765,False,,6.45,9.12,5.44
44487525386,Eric Lewis,23,Feminino,alexandrajenkins@example.net,702,True,4.0,7.15,5.34,6.91
35480860881,Mary Smith,27,Masculino,griffithjeremiah@example.net,684,False,,8.53,7.31,9.17
19301385922,Jennifer Fletcher,21,Masculino,ann45@example.com,762,False,,7.14,7.96,6.32
57648193730,Aaron Smith,23,Feminino,martinezmatthew@example.net,672,False,,9.12,8.31,6.3
6490131559,Wendy Patton,20,Masculino,kelly88@example.com,775,True,4.0,6.3,6.0,9.74
31528193375,Kayla Richardson,19,Feminino,valenzuelaalexis@example.com,683,False,,7.84,7.72,7.89
41512890716,Jeremy Cox,27,Masculino,rwalker@example.org,668,False,,5.66,8.36,5.12
53154144966,Mark Valdez,19,Feminino,timothy16@example.org,764,False,,9.57,7.46,7.62
2386873695,James Davis,25,Feminino,lwhitehead@example.com,726,False,,6.15,7.7,9.12
44996027800,Renee Kaufman,26,Feminino,wburgess@example.com,733,False,,8.6,6.68,7.94
15914881380,Kathleen Smith,19,Masculino,shaffercrystal@example.net,701,False,,8.61,7.43,5.46
86837327764,Alyssa Mahoney,22,Feminino,danameyer@example.org,728,False,,8.23,9.1,7.78
84995034901,Maria Glass,24,Feminino,wmiranda@example.com,653,False,,5.84,6.93,6.85
53198809138,Tina Charles,22,Feminino,andersonjohn@example.com,659,False,,7.35,5.4,7.3
74146394242,Neil Andrews,25,Masculino,twilliams@example.net,718,False,,8.12,5.43,8.77
7245679499,Robert Jackson,19,Feminino,katherinesmith@example.org,800,False,,8.7,6.82,8.5
7322494380,Robert Hernandez,23,Feminino,sherylbrown@example.org,749,False,,6.86,8.17,6.82
48012792060,Barry Leon,25,Feminino,spencersummer@example.net,778,False,,7.35,8.67,6.28
11178200305,John Ryan,23,Feminino,kristyjackson@example.com,671,False,,8.16,7.4,8.66
67877608644,Denise Hoover,23,Feminino,gravessusan@example.org,709,False,,8.3,9.82,9.8
98677968020,Rebecca Wagner,22,Feminino,gtaylor@example.org,669,False,,8.41,8.51,9.94
24860644936,Karen Rodriguez,21,Masculino,scott06@example.org,763,True,6.0,5.6,7.59,8.94
79786477058,Eric Lane,27,Masculino,courtney52@example.com,796,True,6.0,6.19,9.49,8.81
35949145961,Ashley Carter,25,Masculino,douglasrebecca@example.com,686,False,,6.19,5.93,5.58
31336317240,Chad Martinez,20,Feminino,mitchellpatricia@example.net,735,True,1.0,8.52,9.92,8.72
56973671532,Emily Cooper,28,Feminino,michaelaoconnor@example.net,789,True,4.0,9.2,9.77,9.3
35230965992,Joanne Murphy,19,Feminino,ahumphrey@example.com,715,False,,9.13,7.54,6.7
77334154561,James Evans,23,Masculino,djacobson@example.net,749,False,,7.26,6.1,9.55
67748534518,Joseph Jones,28,Feminino,wongsydney@example.org,741,False,,5.27,8.7,9.86
8728206506,Marie Richardson,20,Feminino,xgraham@example.net,798,False,,8.22,5.15,5.41
23133040718,Michelle Bell,24,Feminino,franksalinas@example.org,767,False,,8.4,9.88,7.39
89779461391,John Meyer,19,Masculino,wilsonjames@example.net,724,True,2.0,7.12,8.38,7.16
64395804132,Terri Sexton,24,Masculino,william02@example.net,742,False,,9.51,6.0,8.64
98681428194,Amy Hall,24,Masculino,hutchinsonanthony@example.net,717,False,,6.1,8.19,8.51
39407467025,Pamela Fernandez,22,Feminino,xvasquez@example.com,656,False,,8.98,6.92,8.23
75186170274,Nancy Jones,26,Feminino,rebeccanelson@example.org,718,False,,7.2,6.35,9.79
74277621452,Christopher Johnson,21,Masculino,cobbandrea@example.com,706,False,,7.45,9.21,8.8
44828542159,Dennis Soto,28,Masculino,bdiaz@example.org,696,True,8.0,7.11,9.21,9.3
17696665022,Samantha Jenkins,23,Feminino,xkim@example.net,772,False,,6.13,8.43,9.64
65655863047,Nicholas Robinson,20,Masculino,jonesrobert@example.com,755,True,5.0,6.65,7.32,8.3
20129452833,Danielle James,20,Masculino,gregory22@example.com,641,False,,6.39,9.98,6.53
7515280137,Vickie Vaughn,22,Feminino,nicolefrancis@example.com,664,False,,6.3,6.84,9.28
92310729995,George Flowers,23,Feminino,simmonsstephen@example.com,773,False,,9.84,7.8,6.25
45187671211,Brittany Garcia,25,Masculino,rhunt@example.org,763,False,,7.26,9.24,7.72
12254875322,Chad Crawford,24,Feminino,dunnguy@example.com,752,False,,8.73,9.39,5.74
88041553634,Matthew Powell,22,Feminino,anthonymedina@example.org,792,False,,9.1,7.13,8.51
6234186422,Dr. Zachary Merritt PhD,22,Masculino,cooperrita@example.org,798,False,,7.37,7.1,7.49
45754575367,Brandy Gray,23,Masculino,danielneal@example.com,775,False,,9.84,9.51,8.32
45051426871,Marvin Cooper,26,Masculino,ohenderson@example.com,709,True,2.0,8.19,9.5,6.57
56401854657,Andrew Mendoza,22,Feminino,edwardsbenjamin@example.com,683,False,,5.63,8.88,7.64
44991343670,Michelle Holt,25,Feminino,jacob92@example.net,648,False,,7.9,9.12,7.99
32568722488,Jane Brennan,19,Masculino,veronicamartin@example.net,692,False,,7.6,7.27,6.48
82123938678,Kimberly Goodwin,24,Feminino,igarner@example.net,778,False,,5.48,9.24,7.93
80768411544,Joseph Campbell,21,Masculino,elizabethturner@example.org,680,False,,8.45,5.69,8.79
77871708399,Thomas Miller,24,Masculino,gonzalezsherry@example.net,731,False,,6.18,9.33,5.34
36736283365,Michelle Adams,27,Feminino,douglas36@example.com,650,False,,5.41,5.54,7.57
26999389883,Amanda Brown,18,Feminino,icurtis@example.com,667,True,8.0,6.35,7.14,5.85
78846717736,Dr. Heather Dillon DDS,25,Feminino,rebeccajones@example.org,687,True,7.0,6.75,8.3,6.78
95003475024,Toni Watkins,20,Feminino,aarmstrong@example.org,686,True,7.0,8.37,5.13,7.92
22812086633,Regina Carter,28,Feminino,halebrenda@example.org,707,False,,7.62,8.38,5.41
65130294739,Michelle Gomez,25,Feminino,hartmatthew@example.com,750,False,,9.62,9.55,5.39
89922459606,Jeremy Strickland,18,Masculino,vparker@example.com,663,False,,5.66,8.44,8.61
68055885872,Samuel Anderson,28,Feminino,jandrews@example.com,776,True,6.0,5.47,7.96,7.82
92546404806,Tracy Clarke,19,Masculino,wrighteric@example.org,787,True,7.0,5.55,6.28,9.44
87745531497,Timothy Marshall,24,Feminino,charlesjohn@example.com,746,False,,8.33,6.69,7.46
96259619328,Bryan Lopez,24,Feminino,whitesavannah@example.com,664,False,,7.18,8.4,7.74
10206829475,Joseph Lam,23,Feminino,gallowaybarbara@example.org,783,False,,9.8,8.62,8.11
39089310904,Robert Nelson,26,Masculino,aaronjones@example.com,675,False,,5.98,8.7,8.23
66033126125,Ralph Carson,18,Masculino,wthompson@example.net,677,True,7.0,5.67,6.24,9.94
31863041779,Benjamin Scott,20,Feminino,morrisonconnor@example.org,760,False,,9.9,9.54,8.6
77784293691,Lisa Liu,26,Feminino,prestonsamuel@example.net,742,False,,5.6,9.19,6.77
36265188239,Joseph Patterson,24,Masculino,edward78@example.net,714,False,,7.5,5.89,9.71
67629542289,Stacy Cantrell,28,Feminino,zamorarebecca@example.org,700,True,4.0,6.84,6.84,9.16
64725058714,Victor Rivas,21,Masculino,oroberts@example.com,647,False,,6.78,6.1,9.55
41924966468,James Aguirre,26,Masculino,arhodes@example.net,764,True,4.0,9.45,7.19,7.4
78134609910,Mark Stone,28,Masculino,smithmolly@example.com,738,False,,9.59,8.37,7.85
72200115947,Chase Wright,20,Masculino,michael66@example.com,699,False,,8.71,6.34,6.37
21698746416,Denise Huff,18,Feminino,cheryl55@example.org,756,False,,8.62,7.94,5.95
80698619620,Tiffany Schaefer,26,Feminino,harrisjohn@example.com,749,False,,9.78,7.88,9.64
27263341966,Paige Smith,22,Feminino,aarongiles@example.net,697,False,,5.28,8.33,6.64
33067158202,Ashley Cummings,20,Masculino,iduncan@example.org,713,False,,6.54,7.47,5.48
11165173080,James Baird,20,Feminino,mjohnson@example.com,800,True,4.0,6.42,5.52,9.2
70488856847,Sarah Dominguez,22,Feminino,hernandezlisa@example.com,728,False,,5.66,6.83,9.13
30661943754,James Flowers,22,Feminino,davidsantiago@example.org,786,True,5.0,5.92,5.98,7.3
6514724151,Joseph Anderson,22,Feminino,derekbailey@example.org,732,False,,7.0,9.65,8.32
57625310568,Mark Campbell,22,Masculino,kentdavid@example.org,664,False,,7.2,8.23,5.73
58028742673,Nancy Leon,28,Masculino,burnettnatalie@example.net,774,False,,9.78,9.44,5.1
74491678953,Mrs. Nancy Gutierrez,26,Feminino,cgreen@example.org,780,True,7.0,7.2,6.91,7.85
88935150468,Jennifer Shepard,19,Feminino,kthomas@example.org,785,False,,5.96,9.2,6.15
12808241094,Anne Moody,20,Feminino,logan57@example.net,792,False,,6.21,7.65,9.46
82439269373,Amanda Wiggins,28,Feminino,phoffman@example.org,782,False,,5.55,9.71,7.13
47754184939,Erin Myers,23,Feminino,lisaespinoza@example.org,701,False,,9.28,6.11,7.1
